gvkey	gvkey_old	conm	tic	cusip	cik	sic	naics	LINKPRIM	LIID	LINKTYPE	LPERMNO	LPERMCO	LINKDT	LINKENDDT	ticker
162720	162720	NAVIOS MARITIME HOLDINGS INC	NM	Y62197119	1333172	4412	483111.0	P	01	LC	90965	48768	2005-11-03	2023-12-29	nm
162720	162720	NAVIOS MARITIME HOLDINGS INC	NM	Y62197119	1333172	4412	483111.0	P	01	LC	90965	48768	2005-11-03	2023-12-29	nm-ph
162720	162720	NAVIOS MARITIME HOLDINGS INC	NM	Y62197119	1333172	4412	483111.0	P	01	LC	90965	48768	2005-11-03	2023-12-29	nm-pg
162733	162733	VERIFONE SYSTEMS INC	PAY.4	92342Y109	1312073	3578	334118.0	P	01	LC	90657	46553	2005-04-29	2018-08-31	
162742	162742	FREIGHTCAR AMERICA INC	RAIL	357023100	1320854	3743	336510.0	P	01	LC	90672	46566	2005-04-06	E	rail
162870	162870	BRP INC	DOOO	05577W200	1748797	3790	524126.0	C	01	LC	18109	56519	2018-09-14	E	dooo
162876	162876	CORE MARK HOLDING CO INC	CORE	218681104	1318084	5190	424940.0	P	01	LC	91018	49994	2005-12-02	2021-09-30	
162887	162887	DEXCOM INC	DXCM	252131107	1093557	3845	334510.0	P	01	LC	90664	46559	2005-04-14	E	dxcm
162894	162894	CRESTWOOD EQUITY PARTNERS LP	CEQP	226344208	1136352	5172	424720.0	P	01	LC	90737	46860	2005-06-21	2010-11-05	ceqp
162894	162894	CRESTWOOD EQUITY PARTNERS LP	CEQP	226344208	1136352	5172	424720.0	P	01	LC	90737	46860	2005-06-21	2010-11-05	ceqp-p
162894	162894	CRESTWOOD EQUITY PARTNERS LP	CEQP	226344208	1136352	5172	424720.0	P	01	LC	89043	41819	2010-11-06	2023-11-30	ceqp
162894	162894	CRESTWOOD EQUITY PARTNERS LP	CEQP	226344208	1136352	5172	424720.0	P	01	LC	89043	41819	2010-11-06	2023-11-30	ceqp-p
162906	162906	IHS MARKIT LTD	INFO.1	G47567105	1598014	7370	519130.0	P	01	LC	90992	48792	2005-11-11	2016-07-12	
162906	162906	IHS MARKIT LTD	INFO.1	G47567105	1598014	7370	519130.0	P	01	LC	14704	54895	2016-07-13	2022-03-02	
162914	162914	RADIANT LOGISTICS INC	RLGT	75025X100	1171155	4731	488510.0	P	01	LC	13196	53975	2012-01-11	E	rlgt
162925	162925	ACRES COMMERCIAL REALTY CORP	ACR	00489Q102	1332551	6798	525990.0	P	01	LC	91119	50319	2006-02-07	E	acr
162925	162925	ACRES COMMERCIAL REALTY CORP	ACR	00489Q102	1332551	6798	525990.0	P	01	LC	91119	50319	2006-02-07	E	acr-pc
162925	162925	ACRES COMMERCIAL REALTY CORP	ACR	00489Q102	1332551	6798	525990.0	P	01	LC	91119	50319	2006-02-07	E	acr-pd
162988	162988	ZUMIEZ INC	ZUMZ	989817101	1318008	5651	458110.0	P	01	LC	90715	46697	2005-05-06	E	zumz
163036	163036	BUILDERS FIRSTSOURCE	BLDR	12008R107	1316835	2452	321992.0	P	01	LC	90720	46846	2005-06-22	E	bldr
163051	163051	CITI TRENDS INC	CTRN	17306X102	1318484	5651	458110.0	P	01	LC	90706	46691	2005-05-18	E	ctrn
163058	163058	VIQ SOLUTIONS INC	VQSSF	91825V400	1777765	7370	5415.0	C	01	LC	21885	58688	2021-08-12	E	vqs
163060	163060	DIANA SHIPPING INC	DSX	Y2066G104	1318885	4412	483111.0	P	01	LC	90630	46432	2005-03-18	E	dsx
163060	163060	DIANA SHIPPING INC	DSX	Y2066G104	1318885	4412	483111.0	P	01	LC	90630	46432	2005-03-18	E	dsx-pb
163113	163113	KOPPERS HOLDINGS INC	KOP	50060P106	1315257	2860	325194.0	P	01	LC	91114	50314	2006-02-01	E	kop
163118	163118	WARNER MUSIC GROUP CORP	WMG	934550203	1319161	3652	512250.0	P	01	LC	90699	46685	2005-05-11	2011-07-29	wmg
163118	163118	WARNER MUSIC GROUP CORP	WMG	934550203	1319161	3652	512250.0	P	03	LC	19403	46685	2020-06-03	E	wmg
163594	163594	TRANSMONTAIGNE PARTNERS LP	TLP	89376V100	1319229	4610	486910.0	P	01	LC	90698	46684	2005-05-25	2019-02-28	
163595	163595	ALTO INGREDIENTS INC	ALTO	021513106	778164	2860	325193.0	P	01	LC	86165	16147	2005-03-24	E	alto
163610	163610	INTERCONTINENTAL EXCHANGE	ICE	45866F104	1571949	6200	523999.0	P	01	LC	90993	48793	2005-11-16	E	ice
163668	163668	LINCOLN EDUCATIONAL SERVICES	LINC	533535100	1286613	8200	611.0	P	01	LC	90735	46858	2005-06-23	E	linc
163678	163678	EVERI HOLDINGS INC	EVRI	30034T103	1318568	7990	713290.0	P	01	LC	90885	47428	2005-09-23	E	evri
163685	163685	EAGLE BULK SHIPPING INC	EGLE	Y2187A150	1322439	4412	483111.0	P	02	LC	90724	46849	2014-10-16	2024-04-30	egle
163685	163685	EAGLE BULK SHIPPING INC	EGLE	Y2187A150	1322439	4412	483111.0	C	01	LC	90724	46849	2014-10-01	2014-10-15	egle
163685	163685	EAGLE BULK SHIPPING INC	EGLE	Y2187A150	1322439	4412	483111.0	P	01	LC	90724	46849	2005-06-23	2014-09-30	egle
163692	163692	STUDENT TRANSPORTATION INC	STB	86388A108	1419465	4100	485.0	P	01	LC	13015	53887	2011-09-06	2018-05-31	
163765	163765	COOPER-STANDARD HOLDINGS INC	CPS	21676P103	1320461	3714	3363.0	P	01	LC	14185	54577	2013-10-17	E	cps
163768	163768	GTT COMMUNICATIONS INC	GTTNQ	362393100	1315255	4899	517919.0	P	03	LC	13993	54448	2013-06-17	2021-07-01	gttnq
163806	163806	NET ELEMENT INC	NETE	64111R300	0	7374	518210.0	P	01	LC	12350	53535	2012-10-03	2021-11-04	
163884	163884	FRANKLIN STREET PROPERTIES	FSP	35471R106	1031316	6798	531120.0	P	01	LC	90755	46878	2005-06-02	E	fsp
163887	163887	ORCHIDS PAPER PRODUCTS	TISUQ	68572N104	1324189	2670	322291.0	P	01	LC	90791	47001	2005-07-15	2020-02-29	
163889	163889	ATRICURE INC	ATRC	04963C209	1323885	3841	339112.0	P	01	LC	90856	47203	2005-08-05	E	atrc
163891	163891	RUTHS HOSPITALITY GROUP INC	RUTH	783332109	1324272	5812	722511.0	P	01	LC	90871	47217	2005-08-09	2023-06-30	ruth
163916	163916	WEB.COM GROUP INC	WEB	94733A104	1095291	7370	519130.0	P	01	LC	90984	48782	2005-11-02	2018-10-31	
163920	163920	WESTERN ALLIANCE BANCORP	WAL	957638109	1212545	6020	522110.0	P	01	LC	90776	46890	2005-06-30	E	wal
163920	163920	WESTERN ALLIANCE BANCORP	WAL	957638109	1212545	6020	522110.0	P	01	LC	90776	46890	2005-06-30	E	wal-pa
163924	163924	JAMES RIVER GROUP HLDGS LTD	JRVR	G5005R107	1620459	6331	524126.0	P	01	LC	90864	47211	2005-08-09	2007-12-11	jrvr
163924	163924	JAMES RIVER GROUP HLDGS LTD	JRVR	G5005R107	1620459	6331	524126.0	P	02	LC	15133	55149	2014-12-12	E	jrvr
163930	163930	GENCO SHIPPING & TRADING	GNK	Y2685T131	1326200	4412	483111.0	P	01	LC	90813	47018	2005-07-22	2014-04-21	gnk
163930	163930	GENCO SHIPPING & TRADING	GNK	Y2685T131	1326200	4412	483111.0	P	02	LC	15597	47018	2015-07-20	E	gnk
163935	163935	GLOBAL PARTNERS LP	GLP	37946R109	1323468	5171	424710.0	P	01	LC	90886	47429	2005-09-29	E	glp
163935	163935	GLOBAL PARTNERS LP	GLP	37946R109	1323468	5171	424710.0	P	01	LC	90886	47429	2005-09-29	E	glp-pa
163935	163935	GLOBAL PARTNERS LP	GLP	37946R109	1323468	5171	424710.0	P	01	LC	90886	47429	2005-09-29	E	glp-pb
163946	163946	CF INDUSTRIES HOLDINGS INC	CF	125269100	1324404	2870	325311.0	P	01	LC	90829	47183	2005-08-11	E	cf
163963	163963	COLUMBIA PROPERTY TRUST INC	CXP	198287203	1252849	6798	531120.0	P	01	LC	14184	54576	2013-10-10	2021-12-31	
163965	163965	CYTOSORBENTS CORP	CTSO	23283X206	1175151	3841	339112.0	P	01	LC	15127	55146	2014-12-23	E	ctso
163983	163983	TREEHOUSE FOODS INC	THS	89469A104	1320695	2050	3118.0	P	01	LC	90775	46889	2005-06-28	E	ths
164046	164046	GRAN TIERRA ENERGY INC	GTE	38500T200	1273441	1311	2111.0	P	01	LC	92619	52991	2008-04-08	E	gte
164086	164086	CIMPRESS PLC	CMPR	G2143T103	1262976	2750	32311.0	P	01	LC	90913	47451	2005-09-30	E	cmpr
164109	164109	LINN ENERGY INC	LNGG.1	53601P304	0	1311	211111.0	P	01	LC	91081	50200	2006-01-13	2016-05-23	
164132	164132	RETAIL PPTYS OF AMERICA INC	RPAI	76131V202	1222840	6798	531120.0	P	01	LC	13358	54050	2012-04-05	2021-10-29	
164155	164155	GLADSTONE INVESTMENT CORP/DE	GAIN	376546107	1321741	6797	523910.0	P	01	LC	90729	46853	2005-06-23	E	gain
164155	164155	GLADSTONE INVESTMENT CORP/DE	GAIN	376546107	1321741	6797	523910.0	P	01	LC	90729	46853	2005-06-23	E	gainn
164155	164155	GLADSTONE INVESTMENT CORP/DE	GAIN	376546107	1321741	6797	523910.0	P	01	LC	90729	46853	2005-06-23	E	gainz
164211	164211	SILICON MOTION TECH -ADR	SIMO	82706C108	1329394	3674	334413.0	P	90	LC	90744	46866	2005-06-30	E	simo
164255	164255	JAMBA INC	JMBA	47023A309	1316898	5812	722515.0	P	02	LC	90795	46888	2005-07-28	2018-09-28	
164290	164290	KONA GRILL INC	KONA	50047H201	1265572	5812	722511.0	P	01	LC	90865	47212	2005-08-16	2019-04-24	
164293	164293	STRATA SKIN SCIENCES INC	SSKN	86272A305	1051514	3841	339112.0	P	01	LC	90955	47883	2005-10-28	E	sskn
164296	164296	WARNER BROS DISCOVERY INC	WBD	934423104	1437107	4841	516210.0	J	03	LC	92778	47011	2008-09-18	2022-04-08	wbd
164296	164296	WARNER BROS DISCOVERY INC	WBD	934423104	1437107	4841	516210.0	J	02	LC	90806	47011	2005-07-21	2022-04-08	wbd
164296	164296	WARNER BROS DISCOVERY INC	WBD	934423104	1437107	4841	516210.0	P	01	LC	90805	47011	2005-07-21	2022-04-08	wbd
164296	164296	WARNER BROS DISCOVERY INC	WBD	934423104	1437107	4841	516210.0	P	01	LC	22976	59247	2022-04-11	E	wbd
164363	164363	TRONOX HOLDINGS PLC	TROX	G9087Q102	1530804	2810	325130.0	P	02	LC	91153	48802	2006-03-31	2008-09-29	trox
164363	164363	TRONOX HOLDINGS PLC	TROX	G9087Q102	1530804	2810	325130.0	N	01	LC	91012	48802	2006-03-31	2008-09-29	trox
164363	164363	TRONOX HOLDINGS PLC	TROX	G9087Q102	1530804	2810	325130.0	C	01	LC	91012	48802	2006-03-01	2006-03-30	trox
164363	164363	TRONOX HOLDINGS PLC	TROX	G9087Q102	1530804	2810	325130.0	P	01	LC	91012	48802	2005-11-22	2006-02-28	trox
164363	164363	TRONOX HOLDINGS PLC	TROX	G9087Q102	1530804	2810	325130.0	P	03	LC	13452	54112	2012-06-18	E	trox
164364	164364	INVESTORS BANCORP INC	ISBC	46146L101	1594012	6020	522110.0	P	01	LC	90952	47880	2005-10-12	2022-04-29	isbc
164416	164416	IROBOT CORP	IRBT	462726100	1159167	3990	339999.0	P	01	LC	90971	48773	2005-11-09	E	irbt
164471	164471	RESTAURANT BRANDS INTL INC	QSR	76131D103	1618756	5812	722513.0	P	01	LC	91212	50692	2006-05-18	2010-10-19	qsr
164471	164471	RESTAURANT BRANDS INTL INC	QSR	76131D103	1618756	5812	722513.0	P	02	LC	15113	55137	2014-12-15	E	qsr
164471	164471	RESTAURANT BRANDS INTL INC	QSR	76131D103	1618756	5812	722513.0	P	02	LC	13430	54100	2012-06-20	2014-12-12	qsr
164494	164494	SPIRIT AEROSYSTEMS HOLDINGS	SPR	848574109	1364885	3728	336413.0	P	01	LC	91594	51433	2006-11-21	E	spr
164506	164506	ACCO BRANDS CORP	ACCO	00081T108	712034	3990	339999.0	P	02	LC	90825	47179	2005-08-17	E	acco
164511	164511	ADVAXIS INC-OLD	ADXS.1	01299B939	0	2836	325414.0	P	01	LC	14237	54600	2013-10-17	2021-12-22	
164532	164532	BAIDU INC	BIDU	056752108	1329099	7370	519130.0	P	90	LC	90857	47204	2005-08-05	E	bidu
164534	164534	ATLAS CORP	ATCO	Y0436Q109	1794846	7359	532411.0	P	01	LC	90853	47200	2005-08-09	2023-03-31	atco
164534	164534	ATLAS CORP	ATCO	Y0436Q109	1794846	7359	532411.0	P	01	LC	90853	47200	2005-08-09	2023-03-31	atcol
164534	164534	ATLAS CORP	ATCO	Y0436Q109	1794846	7359	532411.0	P	01	LC	90853	47200	2005-08-09	2023-03-31	atco-pd
164534	164534	ATLAS CORP	ATCO	Y0436Q109	1794846	7359	532411.0	P	01	LC	90853	47200	2005-08-09	2023-03-31	atco-ph
164534	164534	ATLAS CORP	ATCO	Y0436Q109	1794846	7359	532411.0	P	01	LC	90853	47200	2005-08-09	2023-03-31	atco-pi
164557	164557	RBC BEARINGS INC	RBC	75524B104	1324948	3562	332991.0	P	01	LC	90870	47216	2005-08-10	E	roll
164557	164557	RBC BEARINGS INC	RBC	75524B104	1324948	3562	332991.0	P	01	LC	90870	47216	2005-08-10	E	rollp
164572	164572	AMERISAFE INC	AMSF	03071H100	1018979	6331	524126.0	P	01	LC	90963	48766	2005-11-18	E	amsf
164609	164609	GENOMIC HEALTH INC	GHDX	37244C101	1131324	2835	325413.0	P	01	LC	90900	47440	2005-09-29	2019-11-29	
164633	164633	HOME BANCSHARES INC	HOMB	436893200	1331520	6020	522110.0	P	01	LC	91356	50861	2006-06-23	E	homb
164652	164652	BROOKDALE SENIOR LIVING INC	BKD	112463104	1332349	8050	623311.0	P	01	LC	90988	48786	2005-11-22	E	bkd
164660	164660	CLEAR CHANNEL OUTDOOR HLDGS	CCO	18453H106	1334978	7310	541850.0	P	01	LC	90989	48787	2005-11-11	E	cco
164702	164702	HOLLYSYS AUTOMATION TECHNOLO	HOLI	G45667105	1357450	3823	334513.0	P	01	LC	92769	53073	2008-08-01	2024-07-31	holi
164708	164708	AMERIPRISE FINANCIAL INC	AMP	03076C106	820027	6282	523940.0	P	01	LC	90880	47422	2005-10-03	E	amp
164755	164755	CROCS INC	CROX	227046109	1334036	3021	316210.0	P	01	LC	91090	50293	2006-02-08	E	crox
164756	164756	BOARDWALK PIPELINE PRTNRS-LP	BWP	096627104	1336047	4922	486210.0	P	01	LC	90987	48785	2005-11-09	2018-07-31	
165051	165051	SUNPOWER CORP	SPWRQ	867652406	867773	3690	3359.0	J	02	LC	92791	48778	2008-09-30	2011-11-30	spwr
165051	165051	SUNPOWER CORP	SPWRQ	867652406	867773	3690	3359.0	P	01	LC	90978	48778	2005-11-17	2024-11-29	spwr
165052	165052	UNDER ARMOUR INC	UAA	904311107	1336917	2300	315.0	P	01	LC	90979	48779	2005-11-18	E	uaa
165052	165052	UNDER ARMOUR INC	UAA	904311107	1336917	2300	315.0	P	01	LC	90979	48779	2005-11-18	E	ua
165052	165052	UNDER ARMOUR INC	UAA	904311107	1336917	2300	315.0	J	03	LC	15980	48779	2016-04-08	E	uaa
165052	165052	UNDER ARMOUR INC	UAA	904311107	1336917	2300	315.0	J	03	LC	15980	48779	2016-04-08	E	ua
165075	165075	STEALTHGAS INC	GASS	Y81669106	1328919	4412	483111.0	P	01	LC	90950	47878	2005-10-06	E	gass
165123	165123	LEIDOS HOLDINGS INC	LDOS	525327102	1336920	7373	541512.0	P	01	LC	91547	51338	2006-10-13	E	ldos
165209	165209	CORENERGY INFRASTRUCTURE TR	CRNG	21870U874	1347652	6798	531120.0	P	03	LC	91801	51798	2007-02-02	2023-12-01	corr
165209	165209	CORENERGY INFRASTRUCTURE TR	CRNG	21870U874	1347652	6798	531120.0	P	03	LC	91801	51798	2007-02-02	2023-12-01	corr-pa
165215	165215	ALAUNOS THERAPEUTICS INC	TCRT	98973P309	1107421	2836	325414.0	P	01	LC	91488	51213	2006-09-22	E	tcrt
165262	165262	DHT HOLDINGS INC	DHT	Y2065G121	1331284	4412	483111.0	P	01	LC	90943	47872	2005-10-13	E	dht
165264	165264	FIDELITY NATIONAL FINANCIAL	FNF	31620R303	1331875	6361	524127.0	P	01	LC	90925	47864	2005-10-18	E	fnf
165358	165358	AMERICAN RAILCAR INDS INC	ARII	02916P103	1344596	3743	336510.0	P	01	LC	91075	50194	2006-01-20	2018-12-31	
165466	165466	DCP MIDSTREAM LP	DCP	23311P100	1338065	1311	211130.0	P	01	LC	91044	50018	2005-12-02	2023-06-30	dcp
165466	165466	DCP MIDSTREAM LP	DCP	23311P100	1338065	1311	211130.0	P	01	LC	91044	50018	2005-12-02	2023-06-30	dcp-pc
165466	165466	DCP MIDSTREAM LP	DCP	23311P100	1338065	1311	211130.0	P	01	LC	91044	50018	2005-12-02	2023-06-30	dcp-pb
165556	165556	CHAPARRAL ENERGY INC	CHAPQ	15942R208	1346980	1311	211120.0	P	10	LC	17981	56468	2018-07-24	2020-10-30	
165563	165563	BIO-PATH HOLDINGS INC	BPTH	09057N409	1133818	2836	325414.0	P	01	LC	14536	54782	2014-03-10	E	bpth
165637	165637	UR ENERGY INC	URG	91688R108	1375205	1090	212291.0	P	01	LC	92747	53054	2008-07-24	E	urg
165642	165642	AEGEAN MARINE PETROLM NETWK	ANWWQ	Y0017S102	1344376	5172	424720.0	P	01	LC	91655	51543	2006-12-08	E	
165649	165649	ENERGY TRANSFER LP	ET	29273V100	1276187	4922	486210.0	P	01	LC	91111	50309	2006-02-03	E	et
165649	165649	ENERGY TRANSFER LP	ET	29273V100	1276187	4922	486210.0	P	01	LC	91111	50309	2006-02-03	E	et-pc
165649	165649	ENERGY TRANSFER LP	ET	29273V100	1276187	4922	486210.0	P	01	LC	91111	50309	2006-02-03	E	et-pd
165649	165649	ENERGY TRANSFER LP	ET	29273V100	1276187	4922	486210.0	P	01	LC	91111	50309	2006-02-03	E	et-pe
165653	165653	DELTA TUCKER HOLDINGS INC	8550B	24799V932	1514226	4581	488190.0	P	01	LC	91216	50695	2006-05-04	2010-07-07	
165675	165675	VIACOM INC	VIAB	92553P201	1339947	4833	515120.0	J	02	LC	91066	50032	2006-01-03	2019-12-31	
165675	165675	VIACOM INC	VIAB	92553P201	1339947	4833	515120.0	P	01	LC	91063	50032	2006-01-03	2019-12-31	
165678	165678	COPA HOLDINGS SA	CPA	P31076105	1345105	4512	481111.0	P	01	LC	91065	50034	2005-12-15	E	cpa
165728	165728	EVER-GLORY INTL GROUP INC	EVKG	299766204	943184	2300	315.0	P	01	LC	84185	15135	2008-07-16	E	evk
165743	165743	STAR BULK CARRIERS CORP	SBLK	Y8162K204	1386716	4412	483111.0	P	01	LC	92470	52888	2007-12-03	E	sblk
165743	165743	STAR BULK CARRIERS CORP	SBLK	Y8162K204	1386716	4412	483111.0	P	01	LC	91121	50028	2006-02-27	2007-11-30	sblk
165746	165746	LIVE NATION ENTERTAINMENT	LYV	538034109	1335258	7900	711320.0	P	01	LC	91041	50016	2005-12-22	E	lyv
165846	165846	CALUMET INC	CLMT	131428104	2013745	2911	324110.0	P	01	LC	91076	50195	2006-01-26	E	
165856	165856	H&E EQUIPMENT SERVICES INC	HEES	404030108	1339605	5084	423830.0	P	01	LC	91080	50199	2006-01-31	E	hees
165868	165868	COMMAND CENTER INC -OLD	CCNI.1	20099F932	0	7363	561320.0	P	01	LC	17875	56400	2018-06-06	2019-07-30	
165911	165911	MAM SOFTWARE GROUP INC	MAMS	55277Q201	832488	7370	519130.0	P	01	LC	13931	54414	2013-05-13	2019-10-31	
165913	165913	EUROSEAS LTD	ESEA	Y23592135	1341170	4412	483111.0	P	01	LC	91734	51652	2007-01-31	E	esea
165914	165914	CHIPOTLE MEXICAN GRILL INC	CMG	169656105	1058090	5812	722513.0	J	02	LC	91518	50184	2006-10-13	2009-12-21	cmg
165914	165914	CHIPOTLE MEXICAN GRILL INC	CMG	169656105	1058090	5812	722513.0	P	01	LC	91068	50184	2006-01-26	E	cmg
165923	165923	PERION NETWORK LTD	PERI	M78673114	1338940	7370	519290.0	P	01	LC	91082	50201	2006-01-31	E	peri
165927	165927	TERNIUM S A	TX	880890108	1342874	3312	331110.0	P	90	LC	91125	50321	2006-02-01	E	tx
165968	165968	SUNWORKS INC	SUNWQ	86803X204	1172631	3674	334413.0	P	01	LC	15273	55215	2015-03-04	E	sunw
165993	165993	FIDELITY NATIONAL INFO SVCS	FIS	31620M106	1136893	7374	518210.0	P	01	LC	89003	41673	2006-02-01	E	fis
166087	166087	AIR INDUSTRIES GROUP INC	AIRI	00912N403	1009891	3728	336413.0	P	01	LC	13976	54440	2013-06-12	E	airi
166213	166213	LIQUIDITY SERVICES INC	LQDT	53635B107	1235468	5961	449210.0	P	01	LC	91095	50297	2006-02-23	E	lqdt
166230	166230	KRATON CORP	KRA	50077C106	1321646	2821	325211.0	P	01	LC	93175	53301	2009-12-17	2022-03-31	
166265	166265	ALEXCO RESOURCE CORP	AXU	01535P106	1364128	1044	212222.0	P	01	LC	92262	52745	2007-09-20	2022-09-30	axu
166368	166368	COMPASS DIVERSIFIED HOLDINGS	CODI	20451Q104	1345126	3600	335.0	P	01	LC	91271	50729	2006-05-11	E	codi
166368	166368	COMPASS DIVERSIFIED HOLDINGS	CODI	20451Q104	1345126	3600	335.0	P	01	LC	91271	50729	2006-05-11	E	codi-pb
166368	166368	COMPASS DIVERSIFIED HOLDINGS	CODI	20451Q104	1345126	3600	335.0	P	01	LC	91271	50729	2006-05-11	E	codi-pa
166368	166368	COMPASS DIVERSIFIED HOLDINGS	CODI	20451Q104	1345126	3600	335.0	P	01	LC	91271	50729	2006-05-11	E	codi-pc
166385	166385	GRUPO AEROPORTUARIO DEL PACI	PAC	400506101	1347557	4581	488119.0	P	90	LC	91112	50312	2006-02-24	E	pac
166385	166385	GRUPO AEROPORTUARIO DEL PACI	PAC	400506101	1347557	4581	488119.0	P	90	LC	91112	50312	2006-02-24	E	gpaef
166435	166435	VANDA PHARMACEUTICALS INC	VNDA	921659108	1347178	2836	325414.0	P	01	LC	91186	50601	2006-04-12	E	vnda
166436	166436	LEGACY RESERVES INC	LGCYQ	524706108	1735828	1311	211120.0	P	01	LC	91739	51657	2007-01-12	2019-12-13	
166447	166447	ANAVEX LIFE SCIENCES CORP	AVXL	032797300	1314052	2836	325414.0	P	01	LC	15776	55453	2015-10-28	E	avxl
166482	166482	MUELLER WATER PRODUCTS INC	MWA	624758108	1350593	3490	332911.0	J	02	LC	91639	50701	2006-12-15	2009-01-28	mwa
166482	166482	MUELLER WATER PRODUCTS INC	MWA	624758108	1350593	3490	332911.0	P	01	LC	91234	50701	2006-05-26	E	mwa
166485	166485	REGIONAL HEALTH PROPERTS INC	RHEP	75903M309	1004724	8051	623110.0	P	02	LC	91627	51408	2006-12-21	E	rhe
166485	166485	REGIONAL HEALTH PROPERTS INC	RHEP	75903M309	1004724	8051	623110.0	P	02	LC	91627	51408	2006-12-21	E	rhe-pa
166555	166555	ALPHATEC HOLDINGS INC	ATEC	02081G201	1350653	3842	339113.0	P	01	LC	91348	50854	2006-06-02	E	atec
166562	166562	VONAGE HOLDINGS CORP	VG.3	92886T201	1272830	7370	518210.0	P	01	LC	91237	50706	2006-05-24	2022-07-29	
166563	166563	DELEK US HOLDINGS INC	DK	24665A103	1694426	2911	324110.0	P	01	LC	91215	50694	2006-05-04	E	dk
166583	166583	LUNA INNOVATIONS INC	LUNA	550351100	1239819	3827	333310.0	P	01	LC	91359	50864	2006-06-02	E	luna
166593	166593	SYNCHRONOSS TECHNOLOGIES	SNCR	87157B400	1131554	7370	518210.0	P	01	LC	91366	50870	2006-06-15	E	sncr
166593	166593	SYNCHRONOSS TECHNOLOGIES	SNCR	87157B400	1131554	7370	518210.0	P	01	LC	91366	50870	2006-06-15	E	sncrl
166711	166711	SEQUENTIAL BRANDS GROUP INC	SQBGQ	81734P206	1648428	6794	533110.0	P	01	LC	14174	54566	2013-09-24	2022-03-04	
166723	166723	HOWARD BANCORP INC	HBMD	442496105	1390162	6020	522110.0	P	01	LC	13532	54149	2012-07-23	2022-01-31	
166789	166789	GENERAL FINANCE CORP/DE	GFN	369822101	1342287	7359	532490.0	P	02	LC	91299	50609	2006-06-13	2021-05-28	
170335	170335	PROOFPOINT INC	PFPT	743424103	1212458	7372	511210.0	P	01	LC	13377	54063	2012-04-20	2021-09-30	
170360	170360	USA COMPRESSION PRTNRS -OLD	USAC.2	90299B932	0	1389	213112.0	P	01	LC	13749	54304	2013-01-15	2018-04-29	
170375	170375	SELECT INCOME REIT	SIR	81618T100	1537667	6798	531120.0	P	01	LC	13309	54015	2012-03-07	2018-12-31	
170384	170384	GOGO INC	GOGO	38046C109	1537054	4899	517810.0	P	01	LC	13956	54428	2013-06-21	E	gogo
170396	170396	CUSTOMERS BANCORP INC	CUBI	23204G100	1488813	6020	522110.0	P	01	LC	13921	54408	2013-05-16	E	cubi
170396	170396	CUSTOMERS BANCORP INC	CUBI	23204G100	1488813	6020	522110.0	P	01	LC	13921	54408	2013-05-16	E	cubi-pe
170396	170396	CUSTOMERS BANCORP INC	CUBI	23204G100	1488813	6020	522110.0	P	01	LC	13921	54408	2013-05-16	E	cubi-pf
170396	170396	CUSTOMERS BANCORP INC	CUBI	23204G100	1488813	6020	522110.0	P	01	LC	13921	54408	2013-05-16	E	cubb
170420	170420	CANCER GENETICS INC	CGIX	13739U203	0	8071	621511.0	P	01	LC	14094	54507	2013-08-14	2021-03-30	
170520	170520	RADIUS HEALTH INC	RDUS.1	750469207	1428522	2836	325414.0	P	01	LC	14707	54898	2014-06-06	2022-08-31	
170527	170527	POST HOLDINGS INC	POST	737446104	1530950	2015	311999.0	P	01	LC	13188	53972	2012-02-06	E	post
170535	170535	BARFRESH FOOD GROUP INC	BRFH	067532200	1487197	2030	311412.0	P	01	LC	22634	59120	2022-01-20	E	brfh
170555	170555	GASLOG LTD	GLOG	G37585109	1534126	4412	483111.0	C	01	LC	13319	54021	2012-03-30	2021-06-30	glog-pa
170616	170616	SPLUNK INC	SPLK	848637104	1353283	7372	513210.0	P	01	LC	13379	54064	2012-04-19	2024-03-28	splk
170617	170617	META PLATFORMS INC	META	30303M102	1326801	7370	519290.0	P	01	LC	13407	54084	2012-05-18	E	meta
170627	170627	MIDSTATES PETROLEUM CO INC	MPO	59804T407	0	1311	211120.0	P	02	LC	16442	54043	2016-10-24	2019-08-06	
170627	170627	MIDSTATES PETROLEUM CO INC	MPO	59804T407	0	1311	211120.0	P	01	LC	13349	54043	2012-04-20	2016-02-03	
170639	170639	FORESIGHT ENERGY LP	FELPQ	34552U104	1540729	1220	212112.0	P	01	LC	14721	54914	2014-06-18	2019-11-08	
170714	170714	EMPIRE STATE REALTY TR INC	ESRT	292104106	1541401	6798	531120.0	P	01	LC	14196	54580	2013-10-02	E	esrt
170730	170730	ORGANOVO HOLDINGS INC	ONVO	68620A302	1497253	2836	325414.0	P	01	LC	14033	54467	2013-07-11	E	onvo
170750	170750	DIAMONDBACK ENERGY INC	FANG	25278X109	1539838	1311	2111.0	P	01	LC	13641	54222	2012-10-12	E	fang
170758	170758	CAESARSTONE LTD	CSTE	M20598104	1504379	3281	327991.0	P	01	LC	13321	54025	2012-03-22	E	cste
170759	170759	E2OPEN INC	EOPN	29788A104	1540400	7370	511210.0	P	01	LC	13526	54145	2012-07-26	2015-03-31	
170761	170761	VIPSHOP HOLDINGS LTD	VIPS	92763W103	1529192	5961	458110.0	P	90	LC	13315	54017	2012-03-23	E	vips
